,DATE_CODE,NAME,REGION,INFLUENZA_POSTIVE_CASES,WEEKLY_MAX_AQI,CATEGORY,DEFINING_PARAMETER,STATE_NAME
3726,201735,Sierra,Northern,,,,,
2390,201735,Lake,Northern,0.0,130.0,Unhealthy for Sensitive Groups,PM2.5,Oregon
2389,201735,Humboldt,Northern,0.0,173.0,Unhealthy,PM2.5,California
2388,201735,Humboldt,Northern,0.0,173.0,Unhealthy,PM2.5,California
4090,201735,Pershing,Northern,,,,,
2398,201735,Nye,Northern,0.0,58.0,Moderate,PM10,Nevada
2404,201735,Sutter,Northern,0.0,130.0,Unhealthy for Sensitive Groups,PM2.5,California
2400,201735,Plumas,Northern,0.0,80.0,Moderate,PM2.5,California
2401,201735,Sacramento,Northern,0.0,150.0,Unhealthy for Sensitive Groups,Ozone,California
2402,201735,Shasta,Northern,0.0,108.0,Unhealthy for Sensitive Groups,Ozone,California
2403,201735,Siskiyou,Northern,0.0,68.0,Moderate,PM2.5,California
2387,201735,Humboldt,Northern,0.0,173.0,Unhealthy,PM2.5,California
2405,201735,Tehama,Northern,0.0,167.0,Unhealthy,PM2.5,California
2406,201735,Trinity,Northern,0.0,498.0,Hazardous,PM2.5,California
2407,201735,Washoe,Northern,0.0,97.0,Moderate,Ozone,Nevada
2408,201735,White Pine,Northern,0.0,54.0,Moderate,Ozone,Nevada
2409,201735,Yolo,Northern,0.0,126.0,Unhealthy for Sensitive Groups,PM2.5,California
2410,201735,Kern,Upper Southern,1.0,197.0,Unhealthy,Ozone,California
3934,201735,Eureka,Northern,,,,,
3830,201735,Yuba,Northern,,,,,
4142,201735,Storey,Northern,,,,,
2399,201735,Placer,Northern,0.0,143.0,Unhealthy for Sensitive Groups,Ozone,California
2386,201735,Humboldt,Northern,0.0,173.0,Unhealthy,PM2.5,California
2385,201735,Glenn,Northern,0.0,150.0,Unhealthy for Sensitive Groups,PM2.5,California
2384,201735,Elko,Northern,0.0,51.0,Moderate,PM2.5,Nevada
2350,201735,San Francisco,Bay Area,4.0,136.0,Unhealthy for Sensitive Groups,PM2.5,California
4038,201735,Mineral,Northern,,,,,
2351,201735,San Mateo,Bay Area,4.0,151.0,Unhealthy,Ozone,California
2352,201735,Santa Clara,Bay Area,4.0,182.0,Unhealthy,Ozone,California
2353,201735,Santa Cruz,Bay Area,4.0,115.0,Unhealthy for Sensitive Groups,Ozone,California
3882,201735,Esmeralda,Northern,,,,,
2355,201735,Sonoma,Bay Area,4.0,101.0,Unhealthy for Sensitive Groups,Ozone,California
2356,201735,Calaveras,Central,0.0,172.0,Unhealthy,Ozone,California
2349,201735,Napa,Bay Area,4.0,147.0,Unhealthy for Sensitive Groups,Ozone,California
2357,201735,Fresno,Central,0.0,207.0,Very Unhealthy,Ozone,California
2359,201735,Kings,Central,0.0,172.0,Unhealthy,Ozone,California
2360,201735,Madera,Central,0.0,166.0,Unhealthy,Ozone,California
2361,201735,Mariposa,Central,0.0,152.0,Unhealthy,PM2.5,California
2362,201735,Merced,Central,0.0,147.0,Unhealthy for Sensitive Groups,Ozone,California
2363,201735,Mono,Central,0.0,59.0,Moderate,PM10,California
2364,201735,Monterey,Central,0.0,100.0,Moderate,Ozone,California
2365,201735,San Benito,Central,0.0,105.0,Unhealthy for Sensitive Groups,Ozone,California
2366,201735,San Joaquin,Central,0.0,140.0,Unhealthy for Sensitive Groups,Ozone,California
2358,201735,Inyo,Central,0.0,100.0,Moderate,PM10,California
2369,201735,Tuolumne,Central,0.0,122.0,Unhealthy for Sensitive Groups,Ozone,California
3674,201735,Modoc,Northern,,,,,
2370,201735,Imperial,Lower Southern,1.0,102.0,Unhealthy for Sensitive Groups,PM10,California
2383,201735,El Dorado,Northern,0.0,140.0,Unhealthy for Sensitive Groups,Ozone,California
2382,201735,Douglas,Northern,0.0,166.0,Unhealthy,PM2.5,Oregon
3986,201735,Lander,Northern,,,,,
2381,201735,Del Norte,Northern,0.0,226.0,Very Unhealthy,PM2.5,California
2380,201735,Colusa,Northern,0.0,139.0,Unhealthy for Sensitive Groups,PM2.5,California
3622,201735,Lassen,Northern,,,,,
3778,201735,Alpine,Northern,,,,,
2379,201735,Clark,Northern,0.0,119.0,Unhealthy for Sensitive Groups,Ozone,Nevada
2378,201735,Churchill,Northern,0.0,67.0,Moderate,Ozone,Nevada
2377,201735,Carson City,Northern,0.0,80.0,Moderate,Ozone,Nevada
2376,201735,Butte,Northern,0.0,133.0,Unhealthy for Sensitive Groups,Ozone,California
2375,201735,Amador,Northern,0.0,136.0,Unhealthy for Sensitive Groups,Ozone,California
2374,201735,San Diego,Lower Southern,1.0,169.0,Unhealthy,Ozone,California
2373,201735,San Bernardino,Lower Southern,1.0,223.0,Very Unhealthy,Ozone,California
2346,201735,Alameda,Bay Area,4.0,205.0,Very Unhealthy,Ozone,California
2347,201735,Contra Costa,Bay Area,4.0,135.0,Unhealthy for Sensitive Groups,PM2.5,California
2348,201735,Marin,Bay Area,4.0,116.0,Unhealthy for Sensitive Groups,PM2.5,California
2372,201735,Riverside,Lower Southern,1.0,209.0,Very Unhealthy,Ozone,California
2371,201735,Orange,Lower Southern,1.0,151.0,Unhealthy,Ozone,California
2368,201735,Tulare,Central,0.0,161.0,Unhealthy,Ozone,California
2354,201735,Solano,Bay Area,4.0,156.0,Unhealthy,Ozone,California
2412,201735,San Luis Obispo,Upper Southern,1.0,112.0,Unhealthy for Sensitive Groups,Ozone,California
2413,201735,Santa Barbara,Upper Southern,1.0,115.0,Unhealthy for Sensitive Groups,Ozone,California
2414,201735,Ventura,Upper Southern,1.0,164.0,Unhealthy,Ozone,California
2466,201736,Nevada,Northern,0.0,150.0,Unhealthy for Sensitive Groups,Ozone,California
2468,201736,Placer,Northern,0.0,88.0,Moderate,PM2.5,California
2467,201736,Nye,Northern,0.0,25.0,Good,PM10,Nevada
2465,201736,Mendocino,Northern,0.0,144.0,Unhealthy for Sensitive Groups,PM2.5,California
2464,201736,Lyon,Northern,0.0,48.0,Good,Ozone,Nevada
2463,201736,Lincoln,Northern,0.0,216.0,Very Unhealthy,PM2.5,Montana
2462,201736,Lake,Northern,0.0,183.0,Unhealthy,PM2.5,Montana
2461,201736,Lake,Northern,0.0,183.0,Unhealthy,PM2.5,Montana
2460,201736,Lake,Northern,0.0,183.0,Unhealthy,PM2.5,Montana
2458,201736,Humboldt,Northern,0.0,134.0,Unhealthy for Sensitive Groups,PM2.5,California
2469,201736,Plumas,Northern,0.0,73.0,Moderate,PM2.5,California
2457,201736,Humboldt,Northern,0.0,134.0,Unhealthy for Sensitive Groups,PM2.5,California
2456,201736,Humboldt,Northern,0.0,134.0,Unhealthy for Sensitive Groups,PM2.5,California
2455,201736,Humboldt,Northern,0.0,134.0,Unhealthy for Sensitive Groups,PM2.5,California
2454,201736,Glenn,Northern,0.0,92.0,Moderate,PM2.5,California
2453,201736,Elko,Northern,0.0,73.0,Moderate,PM10,Nevada
2452,201736,El Dorado,Northern,0.0,84.0,Moderate,Ozone,California
2451,201736,Douglas,Northern,0.0,155.0,Unhealthy,PM2.5,Colorado
2459,201736,Lake,Northern,0.0,183.0,Unhealthy,PM2.5,Montana
2470,201736,Sacramento,Northern,0.0,110.0,Unhealthy for Sensitive Groups,PM2.5,California
2471,201736,Shasta,Northern,0.0,157.0,Unhealthy,PM2.5,California
2472,201736,Siskiyou,Northern,0.0,163.0,Unhealthy,PM2.5,California
3623,201736,Lassen,Northern,,,,,
3987,201736,Lander,Northern,,,,,
3779,201736,Alpine,Northern,,,,,
2483,201736,Ventura,Upper Southern,0.0,71.0,Moderate,Ozone,California
2482,201736,Santa Barbara,Upper Southern,0.0,62.0,Moderate,PM2.5,California
2481,201736,San Luis Obispo,Upper Southern,0.0,68.0,Moderate,PM2.5,California
2480,201736,Los Angeles,Upper Southern,0.0,177.0,Unhealthy,Ozone,California
3675,201736,Modoc,Northern,,,,,
4143,201736,Storey,Northern,,,,,
4039,201736,Mineral,Northern,,,,,
2479,201736,Kern,Upper Southern,0.0,122.0,Unhealthy for Sensitive Groups,Ozone,California
2478,201736,Yolo,Northern,0.0,123.0,Unhealthy for Sensitive Groups,PM2.5,California
2477,201736,White Pine,Northern,0.0,61.0,Moderate,Ozone,Nevada
2476,201736,Washoe,Northern,0.0,58.0,Moderate,Ozone,Nevada
2475,201736,Trinity,Northern,0.0,406.0,Hazardous,PM2.5,California
2474,201736,Tehama,Northern,0.0,152.0,Unhealthy,PM2.5,California
2473,201736,Sutter,Northern,0.0,103.0,Unhealthy for Sensitive Groups,PM2.5,California
2450,201736,Del Norte,Northern,0.0,187.0,Unhealthy,PM2.5,California
2449,201736,Colusa,Northern,0.0,106.0,Unhealthy for Sensitive Groups,PM2.5,California
3935,201736,Eureka,Northern,,,,,
2447,201736,Churchill,Northern,0.0,48.0,Good,Ozone,Nevada
2431,201736,Merced,Central,1.0,97.0,Moderate,PM2.5,California
2430,201736,Mariposa,Central,1.0,171.0,Unhealthy,PM2.5,California
2429,201736,Madera,Central,1.0,101.0,Unhealthy for Sensitive Groups,Ozone,California
2428,201736,Kings,Central,1.0,108.0,Unhealthy for Sensitive Groups,Ozone,California
2427,201736,Inyo,Central,1.0,49.0,Good,Ozone,California
2426,201736,Fresno,Central,1.0,119.0,Unhealthy for Sensitive Groups,Ozone,California
2425,201736,Calaveras,Central,1.0,106.0,Unhealthy for Sensitive Groups,PM2.5,California
2424,201736,Sonoma,Bay Area,3.0,154.0,Unhealthy,PM2.5,California
2423,201736,Solano,Bay Area,3.0,134.0,Unhealthy for Sensitive Groups,PM2.5,California
2422,201736,Santa Cruz,Bay Area,3.0,99.0,Moderate,PM2.5,California
2421,201736,Santa Clara,Bay Area,3.0,128.0,Unhealthy for Sensitive Groups,PM2.5,California
2420,201736,San Mateo,Bay Area,3.0,132.0,Unhealthy for Sensitive Groups,PM2.5,California
2448,201736,Clark,Northern,0.0,158.0,Unhealthy,PM2.5,Washington
2418,201736,Napa,Bay Area,3.0,147.0,Unhealthy for Sensitive Groups,PM2.5,California
2417,201736,Marin,Bay Area,3.0,134.0,Unhealthy for Sensitive Groups,PM2.5,California
2416,201736,Contra Costa,Bay Area,3.0,129.0,Unhealthy for Sensitive Groups,PM2.5,California
2415,201736,Alameda,Bay Area,3.0,149.0,Unhealthy for Sensitive Groups,PM2.5,California
2432,201736,Mono,Central,1.0,27.0,Good,PM10,California
2433,201736,Monterey,Central,1.0,121.0,Unhealthy for Sensitive Groups,PM2.5,California
2419,201736,San Francisco,Bay Area,3.0,125.0,Unhealthy for Sensitive Groups,PM2.5,California
2435,201736,San Joaquin,Central,1.0,98.0,Moderate,PM2.5,California
2434,201736,San Benito,Central,1.0,117.0,Unhealthy for Sensitive Groups,PM2.5,California
2443,201736,San Diego,Lower Southern,4.0,80.0,Moderate,Ozone,California
2442,201736,San Bernardino,Lower Southern,4.0,169.0,Unhealthy,Ozone,California
2440,201736,Orange,Lower Southern,4.0,119.0,Unhealthy for Sensitive Groups,Ozone,California
3727,201736,Sierra,Northern,,,,,
2444,201736,Amador,Northern,0.0,71.0,Moderate,Ozone,California
3831,201736,Yuba,Northern,,,,,
2441,201736,Riverside,Lower Southern,4.0,136.0,Unhealthy for Sensitive Groups,Ozone,California
2445,201736,Butte,Northern,0.0,147.0,Unhealthy for Sensitive Groups,PM2.5,Idaho
3883,201736,Esmeralda,Northern,,,,,
2439,201736,Imperial,Lower Southern,4.0,136.0,Unhealthy for Sensitive Groups,Ozone,California
2438,201736,Tuolumne,Central,1.0,74.0,Moderate,Ozone,California
2446,201736,Carson City,Northern,0.0,54.0,Moderate,PM2.5,Nevada
2437,201736,Tulare,Central,1.0,126.0,Unhealthy for Sensitive Groups,Ozone,California
2436,201736,Stanislaus,Central,1.0,99.0,Moderate,PM2.5,California
4091,201736,Pershing,Northern,,,,,
2516,201737,Churchill,Northern,0.0,50.0,Good,Ozone,Nevada
2530,201737,Lake,Northern,0.0,132.0,Unhealthy for Sensitive Groups,PM2.5,Montana
2529,201737,Lake,Northern,0.0,132.0,Unhealthy for Sensitive Groups,PM2.5,Montana
2528,201737,Lake,Northern,0.0,132.0,Unhealthy for Sensitive Groups,PM2.5,Montana
2527,201737,Humboldt,Northern,0.0,56.0,Moderate,PM2.5,California
2526,201737,Humboldt,Northern,0.0,56.0,Moderate,PM2.5,California
2525,201737,Humboldt,Northern,0.0,56.0,Moderate,PM2.5,California
2521,201737,El Dorado,Northern,0.0,74.0,Moderate,Ozone,California
2523,201737,Glenn,Northern,0.0,87.0,Moderate,Ozone,California
2522,201737,Elko,Northern,0.0,48.0,Good,Ozone,Nevada
2520,201737,Douglas,Northern,0.0,115.0,Unhealthy for Sensitive Groups,PM2.5,Oregon
2519,201737,Del Norte,Northern,0.0,56.0,Moderate,PM2.5,California
2531,201737,Lake,Northern,0.0,132.0,Unhealthy for Sensitive Groups,PM2.5,Montana
2518,201737,Colusa,Northern,0.0,70.0,Moderate,PM2.5,California
2517,201737,Clark,Northern,0.0,142.0,Unhealthy for Sensitive Groups,PM2.5,Washington
2524,201737,Humboldt,Northern,0.0,56.0,Moderate,PM2.5,California
2532,201737,Lincoln,Northern,0.0,171.0,Unhealthy,PM2.5,Montana
2539,201737,Sacramento,Northern,0.0,84.0,Moderate,Ozone,California
2534,201737,Mendocino,Northern,0.0,83.0,Moderate,PM2.5,California
3624,201737,Lassen,Northern,,,,,
3884,201737,Esmeralda,Northern,,,,,
