,State Name,county Name,AQI,Date,Category,Defining Parameter,date_code,Week,max_aqi
21225,California,Madera,58,2018-04-14,Moderate,Ozone,201815,15,58
21233,California,Madera,54,2018-04-22,Moderate,Ozone,201816,16,54
21235,California,Madera,90,2018-04-24,Moderate,Ozone,201817,17,90
21246,California,Madera,61,2018-05-05,Moderate,Ozone,201818,18,61
21252,California,Madera,75,2018-05-11,Moderate,PM10,201819,19,75
21255,California,Madera,49,2018-05-14,Good,Ozone,201820,20,49
21263,California,Madera,51,2018-05-22,Moderate,Ozone,201821,21,51
21275,California,Madera,93,2018-06-03,Moderate,Ozone,201822,22,93
21277,California,Madera,80,2018-06-05,Moderate,Ozone,201823,23,80
21285,California,Madera,87,2018-06-13,Moderate,Ozone,201824,24,87
21294,California,Madera,101,2018-06-22,Unhealthy for Sensitive Groups,Ozone,201825,25,101
21298,California,Madera,100,2018-06-26,Moderate,Ozone,201826,26,100
21304,California,Madera,100,2018-07-02,Moderate,Ozone,201827,27,100
21314,California,Madera,80,2018-07-12,Moderate,Ozone,201828,28,80
21321,California,Madera,133,2018-07-19,Unhealthy for Sensitive Groups,Ozone,201829,29,133
21331,California,Madera,112,2018-07-29,Unhealthy for Sensitive Groups,Ozone,201830,30,112
21333,California,Madera,137,2018-07-31,Unhealthy for Sensitive Groups,PM2.5,201831,31,137
21341,California,Madera,140,2018-08-08,Unhealthy for Sensitive Groups,Ozone,201832,32,140
21350,California,Madera,80,2018-08-17,Moderate,Ozone,201833,33,80
21357,California,Madera,117,2018-08-24,Unhealthy for Sensitive Groups,PM2.5,201834,34,117
21366,California,Madera,84,2018-09-02,Moderate,Ozone,201835,35,84
21368,California,Madera,101,2018-09-04,Unhealthy for Sensitive Groups,Ozone,201836,36,101
21374,California,Madera,72,2018-09-10,Moderate,PM10,201837,37,72
21385,California,Madera,105,2018-09-21,Unhealthy for Sensitive Groups,Ozone,201838,38,105
21390,California,Madera,119,2018-09-26,Unhealthy for Sensitive Groups,Ozone,201839,39,119
21396,California,Madera,58,2018-10-02,Moderate,PM10,201840,40,58
21406,California,Madera,54,2018-10-12,Moderate,PM10,201841,41,54
21414,California,Madera,87,2018-10-20,Moderate,Ozone,201842,42,87
21421,California,Madera,80,2018-10-27,Moderate,Ozone,201843,43,80
21428,California,Madera,71,2018-11-03,Moderate,PM2.5,201844,44,71
21436,California,Madera,132,2018-11-11,Unhealthy for Sensitive Groups,PM2.5,201845,45,132
21442,California,Madera,156,2018-11-17,Unhealthy,PM2.5,201846,46,156
21444,California,Madera,164,2018-11-19,Unhealthy,PM2.5,201847,47,164
21452,California,Madera,72,2018-11-27,Moderate,PM2.5,201848,48,72
21464,California,Madera,75,2018-12-09,Moderate,PM2.5,201849,49,75
21465,California,Madera,80,2018-12-10,Moderate,PM2.5,201850,50,80
21468,California,Madera,80,2018-12-13,Moderate,PM2.5,201850,50,80
21475,California,Madera,71,2018-12-20,Moderate,PM2.5,201851,51,71
21483,California,Madera,82,2018-12-28,Moderate,PM2.5,201852,52,82
21489,California,Marin,123,2018-01-03,Unhealthy for Sensitive Groups,PM2.5,201801,1,123
21500,California,Marin,91,2018-01-14,Moderate,PM2.5,201802,2,91
21501,California,Marin,91,2018-01-15,Moderate,PM2.5,201803,3,91
21510,California,Marin,38,2018-01-24,Good,PM2.5,201804,4,38
21515,California,Marin,58,2018-01-29,Moderate,PM2.5,201805,5,58
21524,California,Marin,62,2018-02-07,Moderate,PM2.5,201806,6,62
21531,California,Marin,42,2018-02-14,Good,PM2.5,201807,7,42
21541,California,Marin,39,2018-02-24,Good,Ozone,201808,8,39
21546,California,Marin,40,2018-03-01,Good,Ozone,201809,9,40
21552,California,Marin,49,2018-03-07,Good,Ozone,201810,10,49
21559,California,Marin,38,2018-03-14,Good,Ozone,201811,11,38
21569,California,Marin,42,2018-03-24,Good,Ozone,201812,12,42
21577,California,Marin,46,2018-04-01,Good,PM2.5,201813,13,46
21580,California,Marin,45,2018-04-04,Good,Ozone,201814,14,45
21590,California,Marin,53,2018-04-14,Moderate,PM2.5,201815,15,53
21598,California,Marin,52,2018-04-22,Moderate,PM2.5,201816,16,52
21599,California,Marin,57,2018-04-23,Moderate,PM2.5,201817,17,57
21608,California,Marin,48,2018-05-02,Good,PM2.5,201818,18,48
21617,California,Marin,53,2018-05-11,Moderate,PM2.5,201819,19,53
21626,California,Marin,37,2018-05-20,Good,PM2.5,201820,20,37
21627,California,Marin,42,2018-05-21,Good,PM2.5,201821,21,42
21635,California,Marin,69,2018-05-29,Moderate,PM2.5,201822,22,69
21641,California,Marin,54,2018-06-04,Moderate,PM2.5,201823,23,54
21650,California,Marin,52,2018-06-13,Moderate,PM2.5,201824,24,52
21652,California,Marin,52,2018-06-15,Moderate,PM2.5,201824,24,52
21659,California,Marin,53,2018-06-22,Moderate,PM2.5,201825,25,53
21665,California,Marin,52,2018-06-28,Moderate,PM2.5,201826,26,52
21666,California,Marin,52,2018-06-29,Moderate,PM2.5,201826,26,52
21670,California,Marin,59,2018-07-03,Moderate,PM2.5,201827,27,59
21677,California,Marin,37,2018-07-10,Good,PM2.5,201828,28,37
21689,California,Marin,43,2018-07-22,Good,PM2.5,201829,29,43
21691,California,Marin,50,2018-07-24,Good,PM2.5,201830,30,50
21701,California,Marin,55,2018-08-03,Moderate,PM2.5,201831,31,55
21710,California,Marin,51,2018-08-12,Moderate,PM2.5,201832,32,51
21713,California,Marin,66,2018-08-15,Moderate,PM2.5,201833,33,66
21714,California,Marin,66,2018-08-16,Moderate,PM2.5,201833,33,66
21721,California,Marin,98,2018-08-23,Moderate,PM2.5,201834,34,98
21731,California,Marin,60,2018-09-02,Moderate,PM2.5,201835,35,60
21732,California,Marin,58,2018-09-03,Moderate,PM2.5,201836,36,58
21740,California,Marin,55,2018-09-11,Moderate,PM2.5,201837,37,55
21749,California,Marin,56,2018-09-20,Moderate,PM2.5,201838,38,56
21754,California,Marin,51,2018-09-25,Moderate,PM2.5,201839,39,51
21760,California,Marin,36,2018-10-01,Good,PM2.5,201840,40,36
21766,California,Marin,36,2018-10-07,Good,Ozone,201840,40,36
21767,California,Marin,49,2018-10-08,Good,PM2.5,201841,41,49
21779,California,Marin,57,2018-10-20,Moderate,PM2.5,201842,42,57
21781,California,Marin,44,2018-10-22,Good,PM2.5,201843,43,44
21794,California,Marin,40,2018-11-04,Good,PM2.5,201844,44,40
21800,California,Marin,168,2018-11-10,Unhealthy,PM2.5,201845,45,168
21806,California,Marin,218,2018-11-16,Very Unhealthy,PM2.5,201846,46,218
21809,California,Marin,170,2018-11-19,Unhealthy,PM2.5,201847,47,170
21819,California,Marin,35,2018-11-29,Good,Ozone,201848,48,35
21829,California,Marin,83,2018-12-09,Moderate,PM2.5,201849,49,83
21830,California,Marin,59,2018-12-10,Moderate,PM2.5,201850,50,59
21840,California,Marin,59,2018-12-20,Moderate,PM2.5,201851,51,59
21844,California,Marin,33,2018-12-24,Good,PM2.5,201852,52,33
21856,California,Mariposa,63,2018-01-05,Moderate,PM2.5,201801,1,63
21865,California,Mariposa,53,2018-01-14,Moderate,PM2.5,201802,2,53
21872,California,Mariposa,39,2018-01-21,Good,Ozone,201803,3,39
21877,California,Mariposa,41,2018-01-26,Good,Ozone,201804,4,41
21878,California,Mariposa,41,2018-01-27,Good,Ozone,201804,4,41
21882,California,Mariposa,42,2018-01-31,Good,Ozone,201805,5,42
21892,California,Mariposa,44,2018-02-10,Good,PM2.5,201806,6,44
21893,California,Mariposa,44,2018-02-11,Good,Ozone,201806,6,44
21899,California,Mariposa,66,2018-02-17,Moderate,PM2.5,201807,7,66
21904,California,Mariposa,60,2018-02-22,Moderate,PM2.5,201808,8,60
21908,California,Mariposa,53,2018-02-26,Moderate,PM2.5,201809,9,53
21920,California,Mariposa,67,2018-03-10,Moderate,PM2.5,201810,10,67
21922,California,Mariposa,52,2018-03-12,Moderate,PM2.5,201811,11,52
21932,California,Mariposa,58,2018-03-22,Moderate,PM2.5,201812,12,58
21937,California,Mariposa,55,2018-03-27,Moderate,PM2.5,201813,13,55
21945,California,Mariposa,51,2018-04-04,Moderate,Ozone,201814,14,51
21955,California,Mariposa,56,2018-04-14,Moderate,PM2.5,201815,15,56
21957,California,Mariposa,46,2018-04-16,Good,Ozone,201816,16,46
21965,California,Mariposa,61,2018-04-24,Moderate,Ozone,201817,17,61
21966,California,Mariposa,61,2018-04-25,Moderate,Ozone,201817,17,61
21967,California,Mariposa,61,2018-04-26,Moderate,Ozone,201817,17,61
21976,California,Mariposa,74,2018-05-05,Moderate,Ozone,201818,18,74
21978,California,Mariposa,64,2018-05-07,Moderate,Ozone,201819,19,64
21985,California,Mariposa,49,2018-05-14,Good,Ozone,201820,20,49
21998,California,Mariposa,58,2018-05-27,Moderate,PM2.5,201821,21,58
22000,California,Mariposa,71,2018-05-29,Moderate,Ozone,201822,22,71
22005,California,Mariposa,71,2018-06-03,Moderate,Ozone,201822,22,71
22008,California,Mariposa,64,2018-06-06,Moderate,Ozone,201823,23,64
22017,California,Mariposa,100,2018-06-15,Moderate,Ozone,201824,24,100
22024,California,Mariposa,108,2018-06-22,Unhealthy for Sensitive Groups,Ozone,201825,25,108
22032,California,Mariposa,93,2018-06-30,Moderate,Ozone,201826,26,93
22034,California,Mariposa,119,2018-07-02,Unhealthy for Sensitive Groups,Ozone,201827,27,119
22047,California,Mariposa,168,2018-07-15,Unhealthy,PM2.5,201828,28,168
22051,California,Mariposa,301,2018-07-19,Hazardous,PM2.5,201829,29,301
22060,California,Mariposa,216,2018-07-28,Very Unhealthy,PM2.5,201830,30,216
22066,California,Mariposa,263,2018-08-03,Very Unhealthy,PM2.5,201831,31,263
22069,California,Mariposa,207,2018-08-06,Very Unhealthy,PM2.5,201832,32,207
22076,California,Mariposa,154,2018-08-13,Unhealthy,PM2.5,201833,33,154
22089,California,Mariposa,108,2018-08-26,Unhealthy for Sensitive Groups,Ozone,201834,34,108
22096,California,Mariposa,84,2018-09-02,Moderate,Ozone,201835,35,84
22099,California,Mariposa,100,2018-09-05,Moderate,Ozone,201836,36,100
22104,California,Mariposa,67,2018-09-10,Moderate,Ozone,201837,37,67
22114,California,Mariposa,119,2018-09-20,Unhealthy for Sensitive Groups,Ozone,201838,38,119
22122,California,Mariposa,147,2018-09-28,Unhealthy for Sensitive Groups,Ozone,201839,39,147
22125,California,Mariposa,54,2018-10-01,Moderate,PM2.5,201840,40,54
22133,California,Mariposa,71,2018-10-09,Moderate,Ozone,201841,41,71
22142,California,Mariposa,80,2018-10-18,Moderate,Ozone,201842,42,80
22149,California,Mariposa,77,2018-10-25,Moderate,Ozone,201843,43,77
22159,California,Mariposa,91,2018-11-04,Moderate,PM2.5,201844,44,91
22166,California,Mariposa,76,2018-11-11,Moderate,PM2.5,201845,45,76
22169,California,Mariposa,93,2018-11-14,Moderate,PM2.5,201846,46,93
22174,California,Mariposa,44,2018-11-19,Good,PM2.5,201847,47,44
22176,California,Mariposa,44,2018-11-21,Good,Ozone,201847,47,44
22187,California,Mariposa,40,2018-12-02,Good,Ozone,201848,48,40
22188,California,Mariposa,45,2018-12-03,Good,Ozone,201849,49,45
22200,California,Mariposa,43,2018-12-15,Good,Ozone,201850,50,43
22201,California,Mariposa,43,2018-12-16,Good,Ozone,201850,50,43
22207,California,Mariposa,41,2018-12-22,Good,Ozone,201851,51,41
22214,California,Mariposa,65,2018-12-29,Moderate,PM2.5,201852,52,65
22217,California,Mendocino,72,2018-01-01,Moderate,PM2.5,201801,1,72
22230,California,Mendocino,59,2018-01-14,Moderate,PM2.5,201802,2,59
22231,California,Mendocino,52,2018-01-15,Moderate,PM2.5,201803,3,52
22243,California,Mendocino,48,2018-01-27,Good,PM2.5,201804,4,48
22250,California,Mendocino,43,2018-02-03,Good,PM2.5,201805,5,43
22254,California,Mendocino,47,2018-02-07,Good,PM2.5,201806,6,47
22263,California,Mendocino,55,2018-02-16,Moderate,PM2.5,201807,7,55
22267,California,Mendocino,55,2018-02-20,Moderate,PM2.5,201808,8,55
22275,California,Mendocino,52,2018-02-28,Moderate,PM2.5,201809,9,52
22281,California,Mendocino,45,2018-03-06,Good,PM2.5,201810,10,45
22282,California,Mendocino,45,2018-03-07,Good,Ozone,201810,10,45
22290,California,Mendocino,37,2018-03-15,Good,PM2.5,201811,11,37
22297,California,Mendocino,38,2018-03-22,Good,Ozone,201812,12,38
22305,California,Mendocino,38,2018-03-30,Good,Ozone,201813,13,38
22311,California,Mendocino,40,2018-04-05,Good,PM2.5,201814,14,40
22320,California,Mendocino,44,2018-04-14,Good,Ozone,201815,15,44
22326,California,Mendocino,36,2018-04-20,Good,PM2.5,201816,16,36
22329,California,Mendocino,43,2018-04-23,Good,Ozone,201817,17,43
22336,California,Mendocino,37,2018-04-30,Good,Ozone,201818,18,37
22340,California,Mendocino,37,2018-05-04,Good,Ozone,201818,18,37
22343,California,Mendocino,37,2018-05-07,Good,Ozone,201819,19,37
22347,California,Mendocino,37,2018-05-11,Good,Ozone,201819,19,37
22348,California,Mendocino,37,2018-05-12,Good,Ozone,201819,19,37
22355,California,Mendocino,33,2018-05-19,Good,Ozone,201820,20,33
22363,California,Mendocino,29,2018-05-27,Good,Ozone,201821,21,29
22365,California,Mendocino,44,2018-05-29,Good,PM10,201822,22,44
22375,California,Mendocino,40,2018-06-08,Good,Ozone,201823,23,40
22384,California,Mendocino,32,2018-06-17,Good,PM2.5,201824,24,32
22385,California,Mendocino,33,2018-06-18,Good,Ozone,201825,25,33
22388,California,Mendocino,33,2018-06-21,Good,Ozone,201825,25,33
22390,California,Mendocino,33,2018-06-23,Good,Ozone,201825,25,33
22397,California,Mendocino,41,2018-06-30,Good,Ozone,201826,26,41
22400,California,Mendocino,46,2018-07-03,Good,PM2.5,201827,27,46
22408,California,Mendocino,41,2018-07-11,Good,Ozone,201828,28,41
22417,California,Mendocino,46,2018-07-20,Good,PM2.5,201829,29,46
22424,California,Mendocino,103,2018-07-27,Unhealthy for Sensitive Groups,PM2.5,201830,30,103
22427,California,Mendocino,92,2018-07-31,Moderate,PM2.5,201831,31,92
22435,California,Mendocino,153,2018-08-08,Unhealthy,PM2.5,201832,32,153
22444,California,Mendocino,150,2018-08-17,Unhealthy for Sensitive Groups,PM2.5,201833,33,150
22447,California,Mendocino,111,2018-08-20,Unhealthy for Sensitive Groups,PM2.5,201834,34,111
22460,California,Mendocino,66,2018-09-02,Moderate,PM2.5,201835,35,66
22461,California,Mendocino,69,2018-09-03,Moderate,PM2.5,201836,36,69
22468,California,Mendocino,29,2018-09-10,Good,Ozone,201837,37,29
22472,California,Mendocino,29,2018-09-14,Good,Ozone,201837,37,29
22474,California,Mendocino,29,2018-09-16,Good,Ozone,201837,37,29
22477,California,Mendocino,44,2018-09-19,Good,PM2.5,201838,38,44
22478,California,Mendocino,44,2018-09-20,Good,PM2.5,201838,38,44
22484,California,Mendocino,44,2018-09-26,Good,Ozone,201839,39,44
22489,California,Mendocino,35,2018-10-01,Good,PM2.5,201840,40,35
22500,California,Mendocino,33,2018-10-12,Good,PM2.5,201841,41,33
22507,California,Mendocino,54,2018-10-19,Moderate,PM2.5,201842,42,54
22510,California,Mendocino,44,2018-10-22,Good,PM2.5,201843,43,44
22517,California,Mendocino,38,2018-10-29,Good,PM2.5,201844,44,38
22519,California,Mendocino,38,2018-10-31,Good,PM2.5,201844,44,38
22528,California,Mendocino,314,2018-11-09,Hazardous,PM2.5,201845,45,314
22532,California,Mendocino,159,2018-11-13,Unhealthy,PM2.5,201846,46,159
22538,California,Mendocino,153,2018-11-19,Unhealthy,PM2.5,201847,47,153
22546,California,Mendocino,49,2018-11-27,Good,PM2.5,201848,48,49
22557,California,Mendocino,73,2018-12-08,Moderate,PM2.5,201849,49,73
22562,California,Mendocino,60,2018-12-13,Moderate,PM2.5,201850,50,60
22572,California,Mendocino,54,2018-12-23,Moderate,PM2.5,201851,51,54
22578,California,Mendocino,64,2018-12-29,Moderate,PM2.5,201852,52,64
22583,California,Merced,157,2018-01-03,Unhealthy,PM2.5,201801,1,157
22594,California,Merced,94,2018-01-14,Moderate,PM2.5,201802,2,94
22597,California,Merced,90,2018-01-17,Moderate,PM2.5,201803,3,90
22604,California,Merced,67,2018-01-24,Moderate,PM2.5,201804,4,67
22613,California,Merced,142,2018-02-02,Unhealthy for Sensitive Groups,PM2.5,201805,5,142
22618,California,Merced,98,2018-02-07,Moderate,PM2.5,201806,6,98
22628,California,Merced,56,2018-02-17,Moderate,PM2.5,201807,7,56
22632,California,Merced,44,2018-02-21,Good,PM2.5,201808,8,44
22639,California,Merced,46,2018-02-28,Good,PM2.5,201809,9,46
22650,California,Merced,48,2018-03-11,Good,PM2.5,201810,10,48
22651,California,Merced,35,2018-03-12,Good,PM2.5,201811,11,35
22664,California,Merced,38,2018-03-25,Good,Ozone,201812,12,38
22669,California,Merced,48,2018-03-30,Good,PM2.5,201813,13,48
22674,California,Merced,46,2018-04-04,Good,Ozone,201814,14,46
22685,California,Merced,46,2018-04-15,Good,Ozone,201815,15,46
22691,California,Merced,43,2018-04-21,Good,Ozone,201816,16,43
22694,California,Merced,54,2018-04-24,Moderate,PM2.5,201817,17,54
22702,California,Merced,51,2018-05-02,Moderate,PM2.5,201818,18,51
22708,California,Merced,48,2018-05-08,Good,Ozone,201819,19,48
22714,California,Merced,44,2018-05-14,Good,Ozone,201820,20,44
22715,California,Merced,44,2018-05-15,Good,Ozone,201820,20,44
22722,California,Merced,44,2018-05-22,Good,PM2.5,201821,21,44
22734,California,Merced,71,2018-06-03,Moderate,Ozone,201822,22,71
22736,California,Merced,50,2018-06-05,Good,Ozone,201823,23,50
22745,California,Merced,51,2018-06-14,Moderate,Ozone,201824,24,51
22753,California,Merced,67,2018-06-22,Moderate,Ozone,201825,25,67
22757,California,Merced,115,2018-06-26,Unhealthy for Sensitive Groups,Ozone,201826,26,115
22763,California,Merced,108,2018-07-02,Unhealthy for Sensitive Groups,Ozone,201827,27,108
22772,California,Merced,93,2018-07-11,Moderate,Ozone,201828,28,93
22779,California,Merced,112,2018-07-18,Unhealthy for Sensitive Groups,Ozone,201829,29,112
22780,California,Merced,112,2018-07-19,Unhealthy for Sensitive Groups,Ozone,201829,29,112
22789,California,Merced,133,2018-07-28,Unhealthy for Sensitive Groups,Ozone,201830,30,133
22792,California,Merced,140,2018-07-31,Unhealthy for Sensitive Groups,Ozone,201831,31,140
22801,California,Merced,137,2018-08-09,Unhealthy for Sensitive Groups,PM2.5,201832,32,137
22809,California,Merced,100,2018-08-17,Moderate,Ozone,201833,33,100
22816,California,Merced,127,2018-08-24,Unhealthy for Sensitive Groups,PM2.5,201834,34,127
22825,California,Merced,97,2018-09-02,Moderate,Ozone,201835,35,97
22828,California,Merced,97,2018-09-05,Moderate,Ozone,201836,36,97
22833,California,Merced,67,2018-09-10,Moderate,Ozone,201837,37,67
22845,California,Merced,105,2018-09-22,Unhealthy for Sensitive Groups,Ozone,201838,38,105
22850,California,Merced,143,2018-09-27,Unhealthy for Sensitive Groups,Ozone,201839,39,143
22855,California,Merced,49,2018-10-02,Good,PM2.5,201840,40,49
22862,California,Merced,64,2018-10-09,Moderate,Ozone,201841,41,64
22873,California,Merced,71,2018-10-20,Moderate,Ozone,201842,42,71
22880,California,Merced,90,2018-10-27,Moderate,Ozone,201843,43,90
22886,California,Merced,65,2018-11-02,Moderate,PM2.5,201844,44,65
22895,California,Merced,162,2018-11-11,Unhealthy,PM2.5,201845,45,162
22900,California,Merced,171,2018-11-16,Unhealthy,PM2.5,201846,46,171
22903,California,Merced,160,2018-11-19,Unhealthy,PM2.5,201847,47,160
22911,California,Merced,71,2018-11-27,Moderate,PM2.5,201848,48,71
22923,California,Merced,84,2018-12-09,Moderate,PM2.5,201849,49,84
22927,California,Merced,101,2018-12-13,Unhealthy for Sensitive Groups,PM2.5,201850,50,101
22935,California,Merced,71,2018-12-21,Moderate,PM2.5,201851,51,71
22943,California,Merced,80,2018-12-29,Moderate,PM2.5,201852,52,80
22944,California,Merced,80,2018-12-30,Moderate,PM2.5,201852,52,80
22947,California,Mono,35,2018-01-02,Good,PM10,201801,1,35
22958,California,Mono,33,2018-01-13,Good,PM10,201802,2,33
22965,California,Mono,33,2018-01-20,Good,PM10,201803,3,33
22968,California,Mono,44,2018-01-23,Good,PM10,201804,4,44
22974,California,Mono,46,2018-01-29,Good,PM10,201805,5,46
22986,California,Mono,171,2018-02-10,Unhealthy,PM10,201806,6,171
22994,California,Mono,994,2018-02-18,Hazardous,PM10,201807,7,994
23000,California,Mono,109,2018-02-24,Unhealthy for Sensitive Groups,PM10,201808,8,109
23002,California,Mono,71,2018-02-26,Moderate,PM10,201809,9,71
